target_id,tile_id,target_class,feature_flux,redshift,science_weight
TG00003434,T00015,LRG,0.38647477,0.851889,1.0000
TG00003435,T00015,LRG,0.32916174,0.572956,1.0000
TG00003436,T00015,LRG,0.45229004,0.714191,1.0000
TG00003437,T00015,LRG,0.20325878,0.727979,1.0000
TG00003438,T00015,LRG,0.26454565,0.948107,1.0000
TG00003439,T00015,LRG,0.18212816,0.846153,1.0000
TG00003440,T00015,LRG,0.73978356,0.724990,1.0000
TG00003441,T00015,LRG,0.34801171,0.672469,1.0000
TG00003442,T00015,LRG,0.24889118,0.772706,1.0000
TG00003443,T00015,LRG,0.18201168,0.681313,1.0000
TG00003444,T00015,LRG,0.29810740,0.840213,1.0000
TG00003445,T00015,LRG,0.31048345,0.642173,1.0000
TG00003446,T00015,LRG,0.56685473,0.677984,1.0000
TG00003447,T00015,LRG,0.27144468,0.540627,1.0000
TG00003448,T00015,LRG,0.48939503,0.482966,1.0000
TG00003449,T00015,LRG,0.82752858,0.616804,1.0000
TG00003450,T00015,LRG,0.19391622,0.814768,1.0000
TG00003451,T00015,LRG,0.42732836,0.590772,1.0000
TG00003452,T00015,LRG,0.37585391,0.612296,1.0000
TG00003453,T00015,LRG,0.30556566,0.766100,1.0000
TG00003454,T00015,LRG,0.23869099,0.839998,1.0000
TG00003455,T00015,LRG,0.22809192,0.780571,1.0000
TG00003456,T00015,LRG,0.55477317,0.759175,1.0000
TG00003457,T00015,LRG,0.36800267,0.957373,1.0000
TG00003458,T00015,LRG,0.39223378,0.657732,1.0000
TG00003459,T00015,LRG,0.37873299,0.964417,1.0000
TG00003460,T00015,LRG,0.53814391,0.445326,1.0000
TG00003461,T00015,LRG,0.36383059,0.639099,1.0000
TG00003462,T00015,LRG,0.38757425,0.677022,1.0000
TG00003463,T00015,LRG,0.16096443,0.423406,1.0000
TG00003464,T00015,LRG,0.33294149,0.709876,1.0000
TG00003465,T00015,LRG,0.48548234,0.580671,1.0000
TG00003466,T00015,LRG,0.16542321,1.172565,1.0000
TG00003467,T00015,LRG,0.33405466,0.585784,1.0000
TG00003468,T00015,LRG,0.16684398,0.424394,1.0000
TG00003469,T00015,LRG,0.37102888,0.569001,1.0000
TG00003470,T00015,LRG,0.33478475,0.651099,1.0000
TG00003471,T00015,LRG,0.36732531,0.536073,1.0000
TG00003472,T00015,LRG,0.41601982,0.480202,1.0000
TG00003473,T00015,LRG,0.34658886,0.813132,1.0000
TG00003474,T00015,LRG,0.54444214,0.588509,1.0000
TG00003475,T00015,LRG,0.28374877,0.565055,1.0000
TG00003476,T00015,LRG,0.23772884,0.857850,1.0000
TG00003477,T00015,LRG,0.34280305,0.500347,1.0000
TG00003478,T00015,LRG,0.26701967,0.682003,1.0000
TG00003479,T00015,LRG,0.53180145,0.885690,1.0000
TG00003480,T00015,LRG,0.30998190,0.753546,1.0000
TG00003481,T00015,LRG,0.28504283,0.806026,1.0000
TG00003482,T00015,LRG,0.44661232,0.784798,1.0000
TG00003483,T00015,LRG,0.45449155,0.816857,1.0000
TG00003484,T00015,LRG,0.31755503,0.767105,1.0000
TG00003485,T00015,LRG,0.41955282,0.797361,1.0000
TG00003486,T00015,ELG,0.95245726,1.208181,1.0000
TG00003487,T00015,ELG,0.38757911,1.281340,1.0000
TG00003488,T00015,ELG,0.42408244,1.513051,1.0000
TG00003489,T00015,ELG,1.36482974,0.873182,1.0000
TG00003490,T00015,ELG,0.40905021,1.047569,1.0000
TG00003491,T00015,ELG,0.53391785,1.321706,1.0000
TG00003492,T00015,ELG,0.84807067,0.954080,1.0000
TG00003493,T00015,ELG,0.98316330,1.298534,1.0000
TG00003494,T00015,ELG,0.93439724,1.162426,1.0000
TG00003495,T00015,ELG,0.59376995,1.383688,1.0000
TG00003496,T00015,ELG,0.71033797,1.492617,1.0000
TG00003497,T00015,ELG,0.37834584,1.377602,1.0000
TG00003498,T00015,ELG,0.63582391,0.055091,1.0000
TG00003499,T00015,ELG,0.32186087,1.327340,1.0000
TG00003500,T00015,ELG,0.61191677,1.543277,1.0000
TG00003501,T00015,ELG,0.64322233,1.012137,1.0000
TG00003502,T00015,ELG,0.40958544,0.905409,1.0000
TG00003503,T00015,ELG,1.20498830,1.450647,1.0000
TG00003504,T00015,ELG,0.48356913,1.310854,1.0000
TG00003505,T00015,ELG,0.60311866,1.455572,1.0000
TG00003506,T00015,ELG,0.30591705,1.008224,1.0000
TG00003507,T00015,ELG,0.50480589,1.193178,1.0000
TG00003508,T00015,ELG,0.69087035,0.982878,1.0000
TG00003509,T00015,ELG,0.61363599,0.808375,1.0000
TG00003510,T00015,ELG,0.24150637,1.305832,1.0000
TG00003511,T00015,ELG,0.33023539,1.284330,1.0000
TG00003512,T00015,ELG,0.46441105,1.352057,1.0000
TG00003513,T00015,ELG,0.22306730,0.884043,1.0000
TG00003514,T00015,ELG,0.53969638,0.792919,1.0000
TG00003515,T00015,ELG,0.62086058,1.163186,1.0000
TG00003516,T00015,ELG,0.90233410,1.053454,1.0000
TG00003517,T00015,ELG,0.75226359,0.742979,1.0000
TG00003518,T00015,ELG,0.38921282,0.723923,1.0000
TG00003519,T00015,ELG,0.37259215,0.908428,1.0000
TG00003520,T00015,ELG,0.94536327,0.652726,1.0000
TG00003521,T00015,ELG,0.60916609,1.948745,1.0000
TG00003522,T00015,ELG,0.30307338,1.433579,1.0000
TG00003523,T00015,ELG,0.92111105,1.306634,1.0000
TG00003524,T00015,ELG,0.69936968,1.467062,1.0000
TG00003525,T00015,ELG,0.71540849,0.849188,1.0000
TG00003526,T00015,ELG,0.50630134,1.211291,1.0000
TG00003527,T00015,ELG,0.63096975,1.166231,1.0000
TG00003528,T00015,ELG,1.33026485,0.375753,1.0000
TG00003529,T00015,ELG,0.40064949,1.424849,1.0000
TG00003530,T00015,ELG,0.35999992,0.844941,1.0000
TG00003531,T00015,ELG,0.33025132,0.929578,1.0000
TG00003532,T00015,ELG,0.44184614,0.854204,1.0000
TG00003533,T00015,ELG,0.62778258,1.227342,1.0000
TG00003534,T00015,ELG,0.60994004,0.948644,1.0000
TG00003535,T00015,ELG,0.68048671,1.059961,1.0000
TG00003536,T00015,ELG,0.76117859,1.145066,1.0000
TG00003537,T00015,ELG,0.66114582,1.579055,1.0000
TG00003538,T00015,ELG,0.34700722,1.181488,1.0000
TG00003539,T00015,ELG,0.46899128,0.771220,1.0000
TG00003540,T00015,ELG,0.61763661,1.158834,1.0000
TG00003541,T00015,ELG,1.36591193,1.278060,1.0000
TG00003542,T00015,ELG,0.66251602,1.613674,1.0000
TG00003543,T00015,ELG,0.40248656,0.808995,1.0000
TG00003544,T00015,ELG,0.81148340,1.488249,1.0000
TG00003545,T00015,ELG,0.36380069,1.180247,1.0000
TG00003546,T00015,ELG,0.81560449,1.011477,1.0000
TG00003547,T00015,ELG,0.60730657,1.152119,1.0000
TG00003548,T00015,ELG,0.36358753,1.194487,1.0000
TG00003549,T00015,ELG,0.66785733,0.638925,1.0000
TG00003550,T00015,ELG,0.63318369,0.915711,1.0000
TG00003551,T00015,ELG,0.55666378,0.515405,1.0000
TG00003552,T00015,ELG,0.30663180,0.858334,1.0000
TG00003553,T00015,ELG,0.50006294,1.000375,1.0000
TG00003554,T00015,ELG,0.38004232,1.207821,1.0000
TG00003555,T00015,ELG,0.64173271,1.275345,1.0000
TG00003556,T00015,ELG,0.57885662,1.069161,1.0000
TG00003557,T00015,ELG,0.47399500,1.201137,1.0000
TG00003558,T00015,ELG,1.28157126,0.913233,1.0000
TG00003559,T00015,ELG,0.37886262,1.117828,1.0000
TG00003560,T00015,ELG,0.56184395,1.354830,1.0000
TG00003561,T00015,ELG,0.45568906,1.016515,1.0000
TG00003562,T00015,ELG,0.42869797,1.623262,1.0000
TG00003563,T00015,ELG,0.60683753,1.183999,1.0000
TG00003564,T00015,ELG,0.47647420,1.379870,1.0000
TG00003565,T00015,ELG,0.81449104,1.139824,1.0000
TG00003566,T00015,ELG,0.43725919,0.668551,1.0000
TG00003567,T00015,ELG,0.70443581,1.414649,1.0000
TG00003568,T00015,ELG,0.34393099,0.817113,1.0000
TG00003569,T00015,ELG,0.35070549,1.703852,1.0000
TG00003570,T00015,ELG,0.68692346,0.977796,1.0000
TG00003571,T00015,ELG,0.95829587,1.397332,1.0000
TG00003572,T00015,ELG,0.22250564,1.389670,1.0000
TG00003573,T00015,ELG,0.40197159,1.137453,1.0000
TG00003574,T00015,ELG,0.63538540,0.664804,1.0000
TG00003575,T00015,ELG,0.33222667,1.171169,1.0000
TG00003576,T00015,ELG,0.54188196,1.306444,1.0000
TG00003577,T00015,ELG,0.56994760,0.899478,1.0000
TG00003578,T00015,ELG,1.05342531,0.952751,1.0000
TG00003579,T00015,ELG,0.40336073,1.085048,1.0000
TG00003580,T00015,ELG,0.42952239,0.873711,1.0000
TG00003581,T00015,ELG,0.62224019,0.483609,1.0000
TG00003582,T00015,ELG,0.24689926,0.804960,1.0000
TG00003583,T00015,ELG,0.30038330,0.953855,1.0000
TG00003584,T00015,ELG,0.27531874,0.979653,1.0000
TG00003585,T00015,ELG,0.77741606,0.821541,1.0000
TG00003586,T00015,ELG,0.72233805,1.582305,1.0000
TG00003587,T00015,ELG,0.52108154,1.468386,1.0000
TG00003588,T00015,ELG,0.63207664,0.622792,1.0000
TG00003589,T00015,ELG,0.70407605,1.025562,1.0000
TG00003590,T00015,ELG,0.41284063,1.316954,1.0000
TG00003591,T00015,ELG,1.41875951,0.865619,1.0000
TG00003592,T00015,ELG,0.38840644,1.179568,1.0000
TG00003593,T00015,ELG,0.86163159,1.402583,1.0000
TG00003594,T00015,ELG,0.26765775,1.150979,1.0000
TG00003595,T00015,ELG,0.98823868,0.867520,1.0000
TG00003596,T00015,ELG,0.60308046,1.324377,1.0000
TG00003597,T00015,ELG,0.48584551,1.109715,1.0000
TG00003598,T00015,ELG,0.81335830,1.346295,1.0000
TG00003599,T00015,ELG,0.34496122,0.989949,1.0000
TG00003600,T00015,ELG,0.76782395,1.684796,1.0000
TG00003601,T00015,ELG,1.11344369,1.193026,1.0000
TG00003602,T00015,ELG,0.85797788,1.200841,1.0000
TG00003603,T00015,QSO,0.16663940,0.820735,1.7000
TG00003604,T00015,QSO,0.19899875,2.443414,1.7000
TG00003605,T00015,QSO,0.19423720,2.097470,1.7000
TG00003606,T00015,QSO,0.05954977,1.998282,1.7000
TG00003607,T00015,QSO,0.29936303,2.872217,1.7000
TG00003608,T00015,QSO,0.12277458,1.324615,1.7000
TG00003609,T00015,QSO,0.21713038,3.362224,1.7000
TG00003610,T00015,QSO,0.19413919,2.925732,1.7000
TG00003611,T00015,QSO,0.12663366,2.649427,1.7000
TG00003612,T00015,QSO,0.33411432,1.877493,1.7000
TG00003613,T00015,QSO,0.19754169,2.617792,1.7000
TG00003614,T00015,QSO,0.10677005,0.934542,1.7000
TG00003615,T00015,QSO,0.10598056,2.187046,1.7000
TG00003616,T00015,QSO,0.11161301,2.108847,1.7000
TG00003617,T00015,QSO,0.47885049,1.999910,1.7000
TG00003618,T00015,QSO,0.13407134,1.287570,1.7000
TG00003619,T00015,QSO,0.29531573,0.931000,1.7000
TG00003620,T00015,BGS,1.38389725,0.144547,0.4500
TG00003621,T00015,BGS,1.48255074,0.160868,0.4500
TG00003622,T00015,BGS,0.82979232,0.372961,0.4500
TG00003623,T00015,BGS,1.19345465,0.187347,0.4500
TG00003624,T00015,BGS,1.28877316,0.218399,0.4500
TG00003625,T00015,BGS,1.35405232,0.394242,0.4500
TG00003626,T00015,BGS,0.61675973,0.149091,0.4500
TG00003627,T00015,BGS,0.80950367,0.085809,0.4500
TG00003628,T00015,BGS,0.97245232,0.195809,0.4500
TG00003629,T00015,BGS,0.82229656,0.106607,0.4500
TG00003630,T00015,BGS,0.98595358,0.065176,0.4500
TG00003631,T00015,BGS,1.24787732,0.314554,0.4500
TG00003632,T00015,BGS,1.07363498,0.268312,0.4500
TG00003633,T00015,BGS,0.93950108,0.212817,0.4500
TG00003634,T00015,BGS,1.19673296,0.185394,0.4500
TG00003635,T00015,BGS,1.33011700,0.117909,0.4500
TG00003636,T00015,BGS,1.34120033,0.067903,0.4500
TG00003637,T00015,BGS,1.98833217,0.280415,0.4500
TG00003638,T00015,BGS,1.24827498,0.167196,0.4500
TG00003639,T00015,BGS,1.54345036,0.113187,0.4500
TG00003640,T00015,BGS,1.28688217,0.419489,0.4500
TG00003641,T00015,BGS,2.52200554,0.286470,0.4500
TG00003642,T00015,BGS,1.06337957,0.316811,0.4500
TG00003643,T00015,BGS,1.11396371,0.188783,0.4500
TG00003644,T00015,BGS,1.02459373,0.118549,0.4500
TG00003645,T00015,BGS,2.34185500,0.169391,0.4500
TG00003646,T00015,BGS,1.69826724,0.119652,0.4500
TG00003647,T00015,BGS,1.12689878,0.294551,0.4500
TG00003648,T00015,BGS,1.11983702,0.338018,0.4500
TG00003649,T00015,BGS,1.16828697,0.137751,0.4500
TG00003650,T00015,BGS,2.12406320,0.253471,0.4500
TG00003651,T00015,BGS,1.36684771,0.347005,0.4500
TG00003652,T00015,BGS,1.47202196,0.056115,0.4500
TG00003653,T00015,BGS,1.23590375,0.079217,0.4500
TG00003654,T00015,BGS,1.74807956,0.326278,0.4500
TG00003655,T00015,BGS,1.25179565,0.193330,0.4500
TG00003656,T00015,BGS,1.75158064,0.182326,0.4500
TG00003657,T00015,BGS,1.21800938,0.206926,0.4500
TG00003658,T00015,BGS,1.06203338,0.185642,0.4500
TG00003659,T00015,BGS,1.32441212,0.297988,0.4500
TG00003660,T00015,BGS,1.08209286,0.160901,0.4500
TG00003661,T00015,BGS,2.34005492,0.317703,0.4500
TG00003662,T00015,BGS,1.22263101,0.236451,0.4500
TG00003663,T00015,BGS,1.03838606,0.128316,0.4500
TG00003664,T00015,BGS,1.61367666,0.197604,0.4500
TG00003665,T00015,BGS,0.68581873,0.211286,0.4500
TG00003666,T00016,LRG,0.69190245,0.511840,1.0000
TG00003667,T00016,LRG,0.24396913,0.709938,1.0000
TG00003668,T00016,LRG,0.19709802,0.702085,1.0000
TG00003669,T00016,LRG,0.53428145,0.706067,1.0000
TG00003670,T00016,LRG,0.14497615,0.783121,1.0000
TG00003671,T00016,LRG,0.29294318,0.794733,1.0000
TG00003672,T00016,LRG,0.58977094,0.633724,1.0000
TG00003673,T00016,LRG,0.63075159,0.535354,1.0000
TG00003674,T00016,LRG,0.48440110,0.546293,1.0000
TG00003675,T00016,LRG,0.38705927,0.502536,1.0000
TG00003676,T00016,LRG,0.31388504,0.623839,1.0000
TG00003677,T00016,LRG,0.72542756,0.452439,1.0000
TG00003678,T00016,LRG,0.21575539,0.656377,1.0000
TG00003679,T00016,LRG,0.29559809,0.749810,1.0000
TG00003680,T00016,LRG,0.49603236,0.840925,1.0000
TG00003681,T00016,LRG,0.76219110,0.572020,1.0000
TG00003682,T00016,LRG,0.51404286,0.591884,1.0000
TG00003683,T00016,LRG,0.60324566,0.555549,1.0000
TG00003684,T00016,LRG,0.23301789,0.823290,1.0000
TG00003685,T00016,LRG,0.38990731,0.641854,1.0000
TG00003686,T00016,LRG,0.42761642,0.413750,1.0000
TG00003687,T00016,LRG,0.52736835,0.855998,1.0000
TG00003688,T00016,LRG,0.31623858,0.991356,1.0000
TG00003689,T00016,LRG,0.32216596,0.644374,1.0000
TG00003690,T00016,LRG,0.27387944,1.001783,1.0000
TG00003691,T00016,LRG,0.18155044,0.543513,1.0000
TG00003692,T00016,LRG,0.32723597,0.912828,1.0000
TG00003693,T00016,LRG,0.32603184,1.008338,1.0000
TG00003694,T00016,LRG,0.36145086,0.341759,1.0000
TG00003695,T00016,LRG,0.14088124,0.742431,1.0000
TG00003696,T00016,LRG,0.53511522,0.836767,1.0000
TG00003697,T00016,LRG,0.33982762,0.314456,1.0000
TG00003698,T00016,LRG,0.24297807,0.805271,1.0000
TG00003699,T00016,LRG,0.43582416,0.802712,1.0000
TG00003700,T00016,LRG,0.39991194,1.076729,1.0000
TG00003701,T00016,LRG,0.52504861,0.481466,1.0000
TG00003702,T00016,LRG,0.33817472,0.688432,1.0000
TG00003703,T00016,LRG,0.23523146,0.828971,1.0000
TG00003704,T00016,LRG,0.34359477,0.687450,1.0000
TG00003705,T00016,LRG,0.44621265,0.518614,1.0000
TG00003706,T00016,LRG,0.30077360,0.390061,1.0000
TG00003707,T00016,LRG,0.37549329,0.538211,1.0000
TG00003708,T00016,LRG,0.26568855,0.571218,1.0000
TG00003709,T00016,LRG,0.48441786,0.649602,1.0000
TG00003710,T00016,LRG,0.26352021,0.653781,1.0000
TG00003711,T00016,LRG,0.19920439,1.039958,1.0000
TG00003712,T00016,LRG,0.50477456,0.987512,1.0000
TG00003713,T00016,ELG,0.77515719,0.827960,1.0000
TG00003714,T00016,ELG,0.36480499,1.216674,1.0000
TG00003715,T00016,ELG,0.38198932,0.581141,1.0000
TG00003716,T00016,ELG,0.50306423,1.051898,1.0000
TG00003717,T00016,ELG,0.41783676,0.745691,1.0000
TG00003718,T00016,ELG,0.30139555,1.035451,1.0000
TG00003719,T00016,ELG,0.42072990,1.635407,1.0000
TG00003720,T00016,ELG,0.92820080,1.014530,1.0000
TG00003721,T00016,ELG,0.83787856,1.002582,1.0000
TG00003722,T00016,ELG,1.29221124,1.299068,1.0000
TG00003723,T00016,ELG,0.82248355,1.003766,1.0000
TG00003724,T00016,ELG,0.59019532,0.742925,1.0000
TG00003725,T00016,ELG,0.27493988,0.797158,1.0000
TG00003726,T00016,ELG,0.70135143,1.415972,1.0000
TG00003727,T00016,ELG,0.47176925,1.145851,1.0000
TG00003728,T00016,ELG,0.21576099,0.692036,1.0000
TG00003729,T00016,ELG,0.36334194,0.719053,1.0000
TG00003730,T00016,ELG,0.36368585,0.892488,1.0000
TG00003731,T00016,ELG,1.01570677,1.267876,1.0000
TG00003732,T00016,ELG,0.42033532,0.717339,1.0000
TG00003733,T00016,ELG,0.45273839,0.497877,1.0000
TG00003734,T00016,ELG,0.56768231,0.979687,1.0000
TG00003735,T00016,ELG,0.62320538,1.264633,1.0000
TG00003736,T00016,ELG,0.66837206,1.267738,1.0000
TG00003737,T00016,ELG,0.48369327,1.032561,1.0000
TG00003738,T00016,ELG,0.34582625,0.891150,1.0000
TG00003739,T00016,ELG,0.57597920,1.596054,1.0000
TG00003740,T00016,ELG,1.01949913,1.210084,1.0000
TG00003741,T00016,ELG,0.70444638,1.142888,1.0000
TG00003742,T00016,ELG,0.52284684,0.901984,1.0000
TG00003743,T00016,ELG,0.47212878,1.657069,1.0000
TG00003744,T00016,ELG,0.84478290,0.880181,1.0000
TG00003745,T00016,ELG,0.63063139,1.849574,1.0000
TG00003746,T00016,ELG,0.82706160,1.250441,1.0000
TG00003747,T00016,ELG,0.44537976,1.120031,1.0000
TG00003748,T00016,ELG,0.55031539,0.852680,1.0000
TG00003749,T00016,ELG,0.65870928,1.297960,1.0000
TG00003750,T00016,ELG,0.49487746,1.685258,1.0000
TG00003751,T00016,ELG,0.43029936,1.467599,1.0000
TG00003752,T00016,ELG,0.41251220,1.489016,1.0000
TG00003753,T00016,ELG,1.44821696,1.004075,1.0000
TG00003754,T00016,ELG,0.46129997,1.411186,1.0000
TG00003755,T00016,ELG,1.05524661,1.120126,1.0000
TG00003756,T00016,ELG,0.39583379,0.938062,1.0000
TG00003757,T00016,ELG,0.40052317,0.591816,1.0000
TG00003758,T00016,ELG,0.49372055,0.738807,1.0000
TG00003759,T00016,ELG,0.23022648,1.461067,1.0000
TG00003760,T00016,ELG,0.55217565,1.272170,1.0000
TG00003761,T00016,ELG,0.69405673,0.648886,1.0000
TG00003762,T00016,ELG,0.61583009,1.628825,1.0000
TG00003763,T00016,ELG,0.29868545,1.117141,1.0000
TG00003764,T00016,ELG,0.60974075,1.144455,1.0000
TG00003765,T00016,ELG,0.57012216,0.852156,1.0000
TG00003766,T00016,ELG,0.26003806,0.857585,1.0000
TG00003767,T00016,ELG,0.42558756,0.849189,1.0000
TG00003768,T00016,ELG,0.54018507,1.189837,1.0000
TG00003769,T00016,ELG,0.57749732,0.707123,1.0000
TG00003770,T00016,ELG,0.42819017,1.338740,1.0000
TG00003771,T00016,ELG,0.51832457,1.264905,1.0000
TG00003772,T00016,ELG,0.32273964,0.754645,1.0000
TG00003773,T00016,ELG,0.45267240,1.725426,1.0000
TG00003774,T00016,ELG,0.62135107,1.153960,1.0000
TG00003775,T00016,ELG,0.64042699,1.034907,1.0000
TG00003776,T00016,ELG,0.22473720,1.123393,1.0000
TG00003777,T00016,ELG,0.58514049,1.314103,1.0000
TG00003778,T00016,ELG,0.38162759,0.636529,1.0000
TG00003779,T00016,ELG,0.43364700,1.085354,1.0000
TG00003780,T00016,ELG,0.35678179,1.329934,1.0000
TG00003781,T00016,ELG,0.74081874,1.271922,1.0000
TG00003782,T00016,ELG,0.90734382,1.254149,1.0000
TG00003783,T00016,ELG,0.64215791,0.819147,1.0000
TG00003784,T00016,ELG,0.54321805,1.306647,1.0000
TG00003785,T00016,ELG,1.08004520,1.157263,1.0000
TG00003786,T00016,ELG,0.36284695,1.060946,1.0000
TG00003787,T00016,ELG,0.52879533,1.454738,1.0000
TG00003788,T00016,ELG,0.55924098,1.453332,1.0000
TG00003789,T00016,ELG,0.64052500,1.362553,1.0000
TG00003790,T00016,ELG,0.31038581,1.471418,1.0000
TG00003791,T00016,ELG,0.29537412,1.042670,1.0000
TG00003792,T00016,ELG,0.65937871,0.881960,1.0000
TG00003793,T00016,ELG,0.72293070,1.531817,1.0000
TG00003794,T00016,ELG,0.41749752,1.238773,1.0000
TG00003795,T00016,ELG,0.62044773,0.461372,1.0000
TG00003796,T00016,ELG,0.43428677,0.874482,1.0000
TG00003797,T00016,ELG,0.46714600,1.034099,1.0000
TG00003798,T00016,ELG,0.70285008,0.994463,1.0000
TG00003799,T00016,ELG,1.12544276,1.515904,1.0000
TG00003800,T00016,ELG,0.19418602,1.276158,1.0000
TG00003801,T00016,ELG,0.42734112,0.769082,1.0000
TG00003802,T00016,ELG,0.37934807,0.729671,1.0000
TG00003803,T00016,ELG,0.39151037,0.806304,1.0000
TG00003804,T00016,ELG,0.51692209,1.091194,1.0000
TG00003805,T00016,ELG,0.39642255,0.942435,1.0000
TG00003806,T00016,ELG,0.71429028,0.922020,1.0000
TG00003807,T00016,ELG,0.54487691,1.043256,1.0000
TG00003808,T00016,QSO,0.51351836,3.467591,1.7000
TG00003809,T00016,QSO,0.38000627,2.596561,1.7000
TG00003810,T00016,QSO,0.25083530,3.020598,1.7000
TG00003811,T00016,QSO,0.21516949,2.291515,1.7000
TG00003812,T00016,QSO,0.18326787,2.254405,1.7000
TG00003813,T00016,QSO,0.11440968,2.569870,1.7000
TG00003814,T00016,QSO,0.15349324,2.632619,1.7000
TG00003815,T00016,QSO,0.13668759,1.696529,1.7000
TG00003816,T00016,QSO,0.10206338,2.198363,1.7000
TG00003817,T00016,QSO,0.15128619,1.899137,1.7000
TG00003818,T00016,QSO,0.18350760,2.045028,1.7000
TG00003819,T00016,QSO,0.14357728,1.493400,1.7000
TG00003820,T00016,QSO,0.26711188,3.373063,1.7000
TG00003821,T00016,QSO,0.26344767,2.557512,1.7000
TG00003822,T00016,QSO,0.13516248,2.334200,1.7000
TG00003823,T00016,QSO,0.21352605,1.429879,1.7000
TG00003824,T00016,QSO,0.10971879,2.220622,1.7000
TG00003825,T00016,BGS,1.55546345,0.284143,0.4500
TG00003826,T00016,BGS,0.73396930,0.054114,0.4500
TG00003827,T00016,BGS,0.96929229,0.269105,0.4500
TG00003828,T00016,BGS,1.50711085,0.132153,0.4500
TG00003829,T00016,BGS,1.45703822,0.121066,0.4500
TG00003830,T00016,BGS,1.51965257,0.090794,0.4500
TG00003831,T00016,BGS,1.18901811,0.197812,0.4500
TG00003832,T00016,BGS,1.50809389,0.144353,0.4500
TG00003833,T00016,BGS,1.19519752,0.175466,0.4500
TG00003834,T00016,BGS,0.71375606,0.249576,0.4500
TG00003835,T00016,BGS,1.05530201,0.203665,0.4500
TG00003836,T00016,BGS,1.37138029,0.357506,0.4500
TG00003837,T00016,BGS,0.55543146,0.176265,0.4500
TG00003838,T00016,BGS,1.78525258,0.074934,0.4500
TG00003839,T00016,BGS,0.90331872,0.287687,0.4500
TG00003840,T00016,BGS,1.78529077,0.308233,0.4500
TG00003841,T00016,BGS,0.50821628,0.358906,0.4500
TG00003842,T00016,BGS,2.06907275,0.218125,0.4500
TG00003843,T00016,BGS,1.45307813,0.325884,0.4500
TG00003844,T00016,BGS,0.94068827,0.231277,0.4500
TG00003845,T00016,BGS,1.56760610,0.266862,0.4500
TG00003846,T00016,BGS,1.54696440,0.237547,0.4500
TG00003847,T00016,BGS,1.36273876,0.132538,0.4500
TG00003848,T00016,BGS,1.06801870,0.406236,0.4500
TG00003849,T00016,BGS,2.35223406,0.216646,0.4500
TG00003850,T00016,BGS,1.41220699,0.190421,0.4500
TG00003851,T00016,BGS,1.32541928,0.172189,0.4500
TG00003852,T00016,BGS,0.69440828,0.126814,0.4500
TG00003853,T00016,BGS,0.88866498,0.367118,0.4500
TG00003854,T00016,BGS,1.18908967,0.255552,0.4500
TG00003855,T00016,BGS,1.40905085,0.195634,0.4500
TG00003856,T00016,BGS,1.35769580,0.159352,0.4500
TG00003857,T00016,BGS,1.17125031,0.078884,0.4500
TG00003858,T00016,BGS,1.45961108,0.345160,0.4500
TG00003859,T00016,BGS,0.73402142,0.197323,0.4500
TG00003860,T00016,BGS,1.64046474,0.062308,0.4500
TG00003861,T00016,BGS,0.95410581,0.079992,0.4500
TG00003862,T00016,BGS,1.15452983,0.279120,0.4500
TG00003863,T00016,BGS,1.08226091,0.336486,0.4500
TG00003864,T00016,BGS,1.48118742,0.235003,0.4500
TG00003865,T00016,BGS,1.49963160,0.320472,0.4500
TG00003866,T00016,BGS,1.23949941,0.292667,0.4500
TG00003867,T00016,BGS,2.24779386,0.215623,0.4500
TG00003868,T00016,BGS,1.86615854,0.522888,0.4500
TG00003869,T00016,BGS,1.39041321,0.259298,0.4500
TG00003870,T00016,BGS,1.03355966,0.161315,0.4500
TG00003871,T00016,BGS,1.10702452,0.215646,0.4500
TG00003872,T00016,BGS,0.82258054,0.183035,0.4500
TG00003873,T00016,BGS,0.73312936,0.258764,0.4500
TG00003874,T00016,BGS,1.05121256,0.213922,0.4500
TG00003875,T00016,BGS,1.25216926,0.314197,0.4500
TG00003876,T00016,BGS,0.92904436,0.162595,0.4500
TG00003877,T00016,BGS,1.18375212,0.281504,0.4500
TG00003878,T00016,BGS,1.11998625,0.226201,0.4500
TG00003879,T00016,BGS,0.80122528,0.247720,0.4500
TG00003880,T00016,BGS,1.95444185,0.282361,0.4500
TG00003881,T00016,BGS,1.11072553,0.228186,0.4500
TG00003882,T00016,BGS,0.97048330,0.170240,0.4500
TG00003883,T00016,BGS,0.72708667,0.360613,0.4500
TG00003884,T00016,BGS,1.26744368,0.242901,0.4500
TG00003885,T00016,BGS,1.72054926,0.202315,0.4500
TG00003886,T00016,BGS,0.97073095,0.365330,0.4500
TG00003887,T00016,BGS,1.10549995,0.247707,0.4500
TG00003888,T00016,BGS,1.97265032,0.215675,0.4500
TG00003889,T00016,BGS,1.36518718,0.178544,0.4500
TG00003890,T00016,BGS,1.38726082,0.364433,0.4500
TG00003891,T00016,BGS,1.65929464,0.309301,0.4500
TG00003892,T00016,BGS,1.25060089,0.207844,0.4500
TG00003893,T00016,BGS,0.67920185,0.190382,0.4500
TG00003894,T00016,BGS,0.90754199,0.222643,0.4500
TG00003895,T00016,BGS,0.64091748,0.151144,0.4500
TG00003896,T00016,BGS,2.69921513,0.327752,0.4500
TG00003897,T00016,BGS,1.37926037,0.271054,0.4500
TG00003898,T00017,LRG,0.28131832,0.989126,1.0000
